subject,time,CD,HD
1574783,time019,2.8147220611572266,4.311862339160839
1574783,time001,4.6469831466674805,5.930683814640845
1080880,time022,3.962700843811035,6.822464062380372
1080880,time001,4.445080757141113,5.557174650104878
1542012,time025,3.0889101028442383,4.373527262857465
1542012,time001,4.207398414611816,4.717291019946601
1846575,time001,4.593717575073242,4.674158838351545
1846575,time016,3.615462303161621,4.9387161017409245
1734925,time019,2.9070539474487305,3.9649869828942346
1734925,time001,3.219681978225708,4.548871415245708
1951759,time024,3.2785539627075195,4.916377681449178
1951759,time001,5.499615669250488,5.232301584419064
1989228,time023,2.8182029724121094,4.062187731236096
1989228,time001,3.773422956466675,4.653576404633637
2081933,time023,3.028717517852783,5.6233274125518795
2081933,time001,4.0386457443237305,5.395067899298827
1509022,time020,3.2437362670898438,4.434983335051963
1509022,time001,4.699093341827393,7.710851858097285
1355310,time022,3.36539363861084,4.7016131608694485
1355310,time001,8.218598365783691,6.239122526107955
1423652,time023,5.32203483581543,5.50781535230906
1423652,time001,4.32234001159668,5.165344817484911
1570148,time022,4.426877975463867,5.155808083876435
1570148,time001,3.7846570014953613,4.9131840012497525
1137879,time023,3.3324999809265137,4.347685673448159
1137879,time001,4.380366325378418,5.130711451275384
1796436,time020,5.848464012145996,9.385320911020065
1796436,time001,4.027280330657959,4.553275485927562
1900135,time025,4.2140607833862305,4.815401186027569
1900135,time001,4.877006530761719,5.290174385680451
1905876,time026,2.377462863922119,3.513114155607679
1905876,time001,3.501152753829956,4.2010655499969225
1540464,time021,2.5195119380950928,4.011143655934601
1540464,time001,3.069693088531494,4.065440477458381
1140046,time020,4.325446605682373,4.656418014762529
1140046,time001,5.91025447845459,6.049137854812267
1220558,time018,2.9232168197631836,4.0879797789069094
1220558,time001,4.331201553344727,5.4508476999850375
1584654,time026,2.662280559539795,4.045608612802805
1584654,time001,4.169654846191406,4.758131069739672
1499861,time024,3.7753829956054688,5.819421814397586
1499861,time001,3.9250736236572266,5.443968986094657
1388194,time024,3.6466164588928223,5.302163668619925
1388194,time001,4.485135078430176,5.647919798847191
1463040,time022,3.732879638671875,4.180342533758985
1463040,time001,4.724236965179443,5.71636446080089
1388634,time022,5.611607074737549,6.240221447684837
1388634,time001,6.873795509338379,5.927201990009409
1696317,time030,3.6041736602783203,4.549907884499019
1696317,time001,3.111895799636841,3.93586178817071
1573342,time019,3.3469743728637695,4.985539790392925
1573342,time001,4.955611705780029,4.885946043885905
1448778,time027,3.1626248359680176,5.6168454673166615
1448778,time001,3.3936820030212402,4.245505431749097
1355057,time019,2.6365768909454346,3.8180857080201167
1355057,time001,3.3249669075012207,4.443574179000303
2083297,time024,3.1009087562561035,4.910232181086695
2083297,time001,3.9581494331359863,4.637155970093236
1696665,time025,2.7651829719543457,3.9414667758072666
1696665,time001,3.063319206237793,4.9947187402295
2005318,time023,3.486988067626953,4.5831638911328305
2005318,time001,4.106034278869629,6.278335967595467
1245563,time027,2.946829080581665,4.09804403419341
1245563,time001,4.252510070800781,5.614187339545578
1540450,time018,4.355154037475586,5.5297484305774836
1540450,time001,4.672468185424805,5.647844770576635
1306692,time022,3.8373587131500244,4.488314574126707
1306692,time001,4.835904121398926,6.66396965979098
1984706,time023,2.7959084510803223,3.7300979439096364
1984706,time001,3.565095901489258,4.3903173143115275
1845662,time020,2.479964256286621,4.008664065356789
1845662,time001,3.840524673461914,5.038089326824153
1815653,time022,2.2281408309936523,3.293385055871081
1815653,time001,3.6918253898620605,4.34889749717432
1166615,time027,3.37880539894104,4.21772596301649
1166615,time001,4.439357757568359,4.835232401912447
1144345,time022,3.753950834274292,5.347593834799948
1144345,time001,4.2940874099731445,5.647623490394907
1064412,time019,3.2808585166931152,4.327589444659624
1064412,time001,4.5742597579956055,5.972594735370336
1163017,time015,6.261716842651367,7.142184614367873
1163017,time001,4.834766387939453,5.119137767023572
1211874,time022,3.217135429382324,4.137317520068628
1211874,time001,4.802345275878906,4.902873721767774
1343832,time024,3.4447784423828125,4.210158784810374
1343832,time001,4.286405563354492,4.836118696950083
1539727,time024,3.948573350906372,7.095875018378325
1539727,time001,2.915257215499878,4.494065123287056
1739738,time024,3.497603416442871,5.088459985331595
1739738,time001,4.085634231567383,4.707235505788953
1687406,time020,3.029141902923584,4.299468406854287
1687406,time001,3.7245631217956543,5.323040918668309
1580831,time001,4.247013092041016,4.8621872479144574
1580831,time028,3.406367540359497,4.881584536281603
1997878,time021,3.9007227420806885,5.071952174140053
1997878,time001,4.1177520751953125,4.992818845672959
1514841,time023,5.086794853210449,5.846907683693506
1514841,time001,7.03892707824707,7.454084849270151
1819996,time021,2.5493557453155518,4.039429073578187
1819996,time001,3.9882359504699707,4.430757780898968
1424158,time022,2.965660333633423,4.530273472685884
1424158,time001,2.8207249641418457,4.427698657398641
1140162,time024,4.78615665435791,4.745447575765507
1140162,time001,8.127737045288086,7.49372235702253
1746625,time021,4.407157897949219,5.426585113334319
1746625,time001,5.217479705810547,6.119939448235025
1973418,time022,3.2624030113220215,5.914973030502909
1973418,time001,4.24644660949707,4.887024674270638
1774066,time023,4.068373680114746,5.743959512987028
1774066,time001,4.177974700927734,4.554772875236766
1862300,time022,3.0701959133148193,3.8691817410719516
1862300,time001,4.370877265930176,4.48165797521612
1535748,time024,4.47376012802124,5.304036972459798
1535748,time001,5.462170600891113,5.214173979316283
1645388,time025,4.158011436462402,5.404335945951141
1645388,time001,5.6200103759765625,5.250973667036196
1770312,time017,3.6894516944885254,4.220943799604347
1770312,time001,3.2586612701416016,4.5552843853875435
1946120,time024,4.370960235595703,4.221601331208958
1946120,time001,4.278077125549316,4.92177302049439
1747259,time020,2.586329936981201,3.7972990526687775
1747259,time001,3.2950124740600586,6.098044896521221
1532371,time024,10.920616149902344,11.688695621017375
1532371,time001,8.243330001831055,7.474734534921977
1153557,time026,2.988382339477539,6.104288697307632
1153557,time001,3.167036533355713,5.286826343702712
1402449,time026,3.093212127685547,4.18147656277777
1402449,time001,3.683474063873291,4.811883401345307
1862871,time022,5.68017578125,5.821979950629605
1862871,time001,4.458500862121582,8.606124957360416
1890279,time020,2.2412290573120117,4.078902035613529
1890279,time001,3.6619620323181152,4.780236360407172
1066371,time026,2.7774605751037598,4.039129998352818
1066371,time001,3.471095085144043,4.433748393661054
1676419,time023,2.852771282196045,3.79775774956372
1676419,time001,3.61929988861084,4.868878579409249
1528883,time021,4.370327949523926,4.945617076852699
1528883,time001,4.62211799621582,5.5253447761450944
1613552,time025,3.5897769927978516,4.717299070500695
1613552,time001,4.437078475952148,5.008747621005213
1409989,time023,4.427457809448242,5.896632940977923
1409989,time001,3.7599973678588867,5.030425253874599
1765115,time019,4.232469081878662,5.361495959520286
1765115,time001,4.1721296310424805,5.155400179938169
1332337,time019,3.480278491973877,4.192178669162208
1332337,time001,5.159163951873779,5.2675995404224425
1444488,time024,3.210033416748047,4.09394178326313
1444488,time001,3.340121269226074,4.030317793972465
1539229,time020,3.7839183807373047,4.200066215011065
1539229,time001,3.8522660732269287,4.691720523183636
1489120,time019,3.0385138988494873,4.441700572839473
1489120,time001,5.13132905960083,5.8480703032789245
1302390,time025,2.817723512649536,4.204097339747631
1302390,time001,3.9719367027282715,4.905067485684208
1560502,time018,3.6750330924987793,4.1367180210179635
1560502,time001,5.596172332763672,5.206682654053337
1222081,time001,4.326384544372559,5.058869602075364
1222081,time013,2.535010576248169,3.878085668045259
1759820,time019,4.156506538391113,4.4371647748295775
1759820,time001,4.513277053833008,5.15157557676723
1196992,time022,3.5297129154205322,4.237125715382662
1196992,time001,5.589417934417725,6.108310785077306
1494536,time025,2.971126079559326,3.803662115741378
1494536,time001,4.279172897338867,5.1537257188364
1704781,time021,4.194418430328369,4.633894414856314
1704781,time001,4.781691551208496,5.469772157051481
2061934,time026,3.9254417419433594,5.237156594416803
2061934,time001,4.478548526763916,5.62288970636936
1232527,time017,3.7676029205322266,4.907417521617777
1232527,time001,3.847008228302002,4.1127818997286925
1724393,time022,3.8950045108795166,5.540931728600637
1724393,time001,3.1723251342773438,4.908011162696881
1000739,time001,3.881817102432251,4.414987224717731
1000739,time016,3.9679861068725586,6.375995223980368
1585211,time024,2.4104104042053223,4.49171905378944
1585211,time001,3.237260341644287,4.962235578424055
1368295,time025,3.27864933013916,4.597606256572934
1368295,time001,3.6561484336853027,4.663382372527478
1923699,time025,3.4807939529418945,6.560025114727162
1923699,time001,3.438462257385254,5.325646983879728
1588867,time022,5.057307720184326,6.080224558469877
1588867,time001,3.486069679260254,4.618072481891173
1275453,time023,3.3386640548706055,6.576137064113569
1275453,time001,3.7767250537872314,5.170171424956889
1605234,time018,3.2178518772125244,6.645545632148241
1605234,time001,4.1440019607543945,5.668308444421671
1341996,time022,4.56738805770874,5.357906233109466
1341996,time001,6.286756992340088,7.327381655532005
1533397,time027,3.753203868865967,4.549262590659136
1533397,time001,3.7160816192626953,4.8087631575927015
1599435,time026,3.982917308807373,5.34834583244904
1599435,time001,4.361223220825195,5.396214370962895
1694639,time001,5.357631683349609,5.631804164859659
1694639,time028,5.104345321655273,5.538509341399444
1189352,time023,3.4506375789642334,4.524725008950786
1189352,time001,3.9975051879882812,4.960716813164987
1884359,time023,3.0933096408843994,3.75402558695991
1884359,time001,4.209395408630371,5.646508142028905
1532763,time023,3.6862971782684326,4.26287863510501
1532763,time001,5.00853157043457,5.680669501563404
1101838,time026,2.5982134342193604,3.845323452770503
1101838,time001,3.985006809234619,4.809996091154657
1528350,time024,3.5361685752868652,4.521831401605341
1528350,time001,4.324057579040527,4.67497457911665
1742603,time021,3.865549087524414,4.315422125243428
1742603,time001,4.356119155883789,5.041258210484473
1941673,time025,7.750418663024902,5.644083705616355
1941673,time001,7.877283096313477,6.720348778205374
1891358,time026,2.5214688777923584,4.015882625204763
1891358,time001,3.1222984790802,4.5252208158792895
1082991,time022,5.603387832641602,5.439913291760974
1082991,time001,7.109952926635742,6.075640465572235
1365002,time023,4.47740364074707,5.5142402641104535
1365002,time001,5.990957260131836,4.894656918221577
1892537,time021,3.1466612815856934,4.830360897360172
1892537,time001,3.129180669784546,4.335343494328077
1670188,time026,3.5646562576293945,4.9044467002747005
1670188,time001,4.921640396118164,6.359353769078641
1340337,time020,2.8302643299102783,4.261606254616325
1340337,time001,4.009566307067871,4.495159223799665
1461558,time001,5.399929046630859,5.646741976996747
1461558,time028,5.269049644470215,5.803906786372778
1383438,time024,3.303194761276245,4.460264438581033
1383438,time001,5.662438869476318,5.837139822563276
1552360,time025,3.515397787094116,3.9628219040382757
1552360,time001,3.4983325004577637,4.737025342581526
1021168,time025,3.3402624130249023,4.9375081178252875
1021168,time001,3.8798913955688477,4.9207945647353535
1877589,time018,5.1761579513549805,6.78659593247247
1877589,time001,7.17678165435791,8.549177360667603
1231134,time017,3.754915714263916,4.348284663728601
1231134,time001,3.7137701511383057,4.801011009380267
1679024,time024,3.2055530548095703,5.2023265776837375
1679024,time001,3.9700896739959717,4.588873995673454
2013204,time021,6.523523330688477,6.044553636423597
2013204,time001,8.781538009643555,7.891952807540679
1371497,time018,2.827493906021118,5.118542603622332
1371497,time001,4.463769912719727,4.957157103727222
1114419,time019,3.1148746013641357,4.0560920882373175
1114419,time001,4.075730800628662,5.875819270389093
1736167,time023,7.1492180824279785,8.418432872641416
1736167,time001,5.534379005432129,7.7921106177208
1226394,time023,2.77848744392395,4.474473288040207
1226394,time001,3.1893532276153564,3.947695818976796
1226312,time025,2.7833046913146973,4.602693729984873
1226312,time001,4.57709264755249,4.927383196636646
1194540,time021,3.9343323707580566,6.73563789607285
1194540,time001,3.78889799118042,4.553535625552591
1628750,time020,3.7562012672424316,4.979495109547008
1628750,time001,4.188349723815918,5.150099569041664
1667741,time024,2.722297191619873,3.6202147472995185
1667741,time001,4.257351875305176,5.466022171744204
1062635,time020,3.113945484161377,4.73301591452958
1062635,time001,4.037936210632324,4.939762159152566
1513302,time020,2.636915683746338,3.5971178240978126
1513302,time001,2.938188076019287,4.188508036302431
1685623,time026,3.6869211196899414,4.574402987275296
1685623,time001,3.18919038772583,4.303054739121407
1967491,time024,2.8324332237243652,4.689755527352734
1967491,time001,3.357938289642334,5.400681333845289
1251379,time020,4.001082897186279,5.210135683277073
1251379,time001,4.036041259765625,5.159283116937743
1741030,time027,2.8768434524536133,4.578966493179555
1741030,time001,3.882577419281006,5.227487993596639
1901233,time021,2.750624179840088,4.245457363013184
1901233,time001,3.2013297080993652,4.404924035142668
1469049,time024,3.8130249977111816,5.0750805625014
1469049,time001,4.044177055358887,5.0838080616929195
1418594,time020,2.992997646331787,3.970072130174737
1418594,time001,4.149134635925293,4.805872667979166
1549585,time022,2.8647942543029785,5.573009269363148
1549585,time001,4.874724864959717,4.437246279338848
1787530,time023,2.4630093574523926,3.436101572080403
1787530,time001,3.033372402191162,4.096064175356822
1390525,time034,4.956241130828857,4.845883457407184
1390525,time001,4.1685309410095215,4.621482219118237
1338793,time022,4.1450018882751465,4.386276998577941
1338793,time001,3.7770674228668213,5.5925910911917684
1051847,time027,3.1366257667541504,4.533656678186483
1051847,time001,4.895135402679443,5.46150120261888
2073693,time022,1.9960267543792725,3.9041685679825764
2073693,time001,3.752312660217285,4.510894572672003
1909561,time020,3.3644514083862305,4.0457936909149925
1909561,time001,4.525130271911621,5.424423484371403
1785651,time024,2.9715540409088135,4.241805771503708
1785651,time001,3.809468984603882,4.039156023771298
1936830,time023,3.2142536640167236,4.4839204654124165
1936830,time001,3.307878017425537,4.714099666357952
2082180,time018,3.733154296875,5.339707937874355
2082180,time001,4.474494457244873,5.524712930723796
1553194,time021,3.176083564758301,4.901983056203473
1553194,time001,4.496308326721191,4.7855545725535205
1263471,time023,3.1491363048553467,6.917023547735758
1263471,time001,4.284730911254883,4.61731821537154
1028925,time029,7.899246692657471,6.753156196422998
1028925,time001,9.118760108947754,6.914905928149982
1688411,time027,2.953322410583496,5.481042390261698
1688411,time001,2.81680965423584,4.295718368548116
2007599,time025,3.377918243408203,5.367589868494705
2007599,time001,4.874039649963379,5.4724282384252785
1414550,time022,2.757680892944336,4.33563203391429
1414550,time001,4.468624591827393,4.911922193723407
1408127,time018,2.928210496902466,4.35799437821504
1408127,time001,3.334136724472046,5.607101347747576
1236373,time022,9.117522239685059,5.966302740443208
1236373,time001,5.801814079284668,7.269172401488073
1523804,time022,2.423203468322754,4.3882872581878525
1523804,time001,4.046891689300537,5.203384686571516
1668320,time026,3.6259255409240723,4.87536635864849
1668320,time001,4.223193168640137,4.537994176927586
1138437,time026,3.215251922607422,4.280365253023626
1138437,time001,3.1093692779541016,4.974811036225097
1290053,time023,3.853646755218506,5.1389119306961115
1290053,time001,6.00609016418457,6.8417605563380945
1129014,time026,4.617831230163574,4.9399343593124865
1129014,time001,8.585890769958496,7.010953830099606
2033466,time023,4.781846046447754,6.7899636182893435
2033466,time001,4.437895774841309,4.839524236441571
1032612,time020,2.989297866821289,4.861377330135657
1032612,time001,4.030735969543457,5.359378507889477
1980097,time023,4.4520392417907715,5.713692310447918
1980097,time001,3.732234001159668,4.270288812470047
1277829,time022,3.578782558441162,4.779400959390989
1277829,time001,3.2091331481933594,4.332401733673638
1611085,time023,4.162716865539551,5.970944957189328
1611085,time001,4.102572441101074,5.003042322489409
1795475,time001,4.270434856414795,4.824952997508555
1795475,time016,3.1698482036590576,4.391903464930808
1390896,time019,2.8249337673187256,3.756127381272194
1390896,time001,4.684669494628906,4.520451339469676
1417183,time018,4.503668308258057,5.287062553969419
1417183,time001,4.300527572631836,4.410620225473894
1144146,time022,4.661520004272461,7.1890160624393795
1144146,time001,4.893616676330566,6.759030851530279
1470899,time022,4.078949451446533,5.0512681164115545
1470899,time001,4.010358810424805,4.622720390298615
1911059,time024,3.0354442596435547,4.659302113532082
1911059,time001,3.49623441696167,5.631128121815756
1937734,time024,3.9600977897644043,5.034237479791378
1937734,time001,4.962674140930176,5.2225170197909465
1870627,time022,3.0262598991394043,4.033406664884004
1870627,time001,3.7452592849731445,4.537992615733767
1715121,time018,3.1306114196777344,4.8639894560373635
1715121,time001,4.545929908752441,5.0189852937431345
1194151,time023,2.5496368408203125,4.279346811186227
1194151,time001,3.870094060897827,4.693446925028955
1460107,time017,3.099796772003174,4.892875359938664
1460107,time001,4.544886589050293,6.184769186718559
2063174,time022,4.407681465148926,5.241167388613019
2063174,time001,5.087907791137695,5.1853863281841335
1019898,time024,2.5264384746551514,3.8042662826642344
1019898,time001,3.2993524074554443,4.910717444815201
1249147,time019,4.31879997253418,4.529269265300294
1249147,time001,4.317761421203613,4.890063727601139
1787121,time024,4.563357353210449,5.57428060566132
1787121,time001,6.11624813079834,5.381276337540877
1305606,time019,3.686863899230957,4.496752237431536
1305606,time001,4.524871826171875,5.569444495516546
1232055,time022,4.346141815185547,6.23707127136986
1232055,time001,5.34550666809082,6.337909440344644
1665529,time024,3.6918869018554688,6.844711287800952
1665529,time001,4.049036026000977,5.3102148638345
1263412,time023,4.528908729553223,5.769301191743993
1263412,time001,4.214367866516113,5.462623069878497
1933349,time020,4.865885257720947,6.013069436902084
1933349,time001,5.269338607788086,5.475358083735579
1052632,time018,2.9882426261901855,4.361785207287146
1052632,time001,3.9293408393859863,5.637292025898553
1261009,time026,3.223942756652832,4.085038814686077
1261009,time001,4.853858947753906,6.039600849560892
1466404,time017,3.8315999507904053,6.8265234999028594
1466404,time001,6.700192928314209,6.6363701403166795
1722623,time027,3.914724349975586,5.058696977094851
1722623,time001,5.4777703285217285,5.519379880204749
1308954,time019,3.2306413650512695,4.9016469542412375
1308954,time001,5.524713516235352,6.365778110598117
1413050,time018,4.01795768737793,4.427182318149899
1413050,time001,3.680478096008301,4.006350135628109
1063548,time024,3.6615920066833496,4.651773738439661
1063548,time001,4.5310516357421875,5.048933485641981
1643666,time019,3.4777441024780273,3.7567075892116857
1643666,time001,5.099249362945557,6.587720799251267
1180503,time019,3.4013400077819824,4.18408241123394
1180503,time001,4.621783256530762,5.934830485892151
1901161,time019,2.6323819160461426,3.6393559551379564
1901161,time001,3.70786190032959,4.214400843817856
1145696,time020,2.6204538345336914,3.945278004376582
1145696,time001,4.075003623962402,4.814879657666439
1398200,time021,2.739387035369873,4.383977732382071
1398200,time001,3.365567207336426,5.201503452569302
2038174,time017,5.669464111328125,6.433788354272538
2038174,time001,4.188634395599365,5.3825068865669286
1082831,time021,3.9845502376556396,5.430870255629012
1082831,time001,6.188579559326172,7.292150315926229
1538703,time025,3.385807752609253,4.143844469980249
1538703,time001,5.0871686935424805,5.314715894616243
1242974,time023,3.760233163833618,4.702525893731971
1242974,time001,4.217802047729492,5.1127114326732155
1330107,time021,2.9281678199768066,3.816036774556599
